r1bqk2r/pp2npbp/2np2p1/2p1p3/4P3/P1NP2PP/1PP1NPB1/R1BQK2R b KQkq - 2 8	e8g8	22	22
r1bqk2r/pp2npbp/2np2p1/2p1p3/4P3/P1NP2PP/1PP2PB1/R1BQK1NR w KQkq - 1 8	g1e2	-26	22
r1bqk2r/pp2ppbp/2np1np1/2p5/4P2P/2NP2P1/PPP1NPB1/R1BQK2R b KQkq - 2 7	e8g8	22	22
r1bqk1nr/pp2ppbp/2np2p1/2p5/4PP2/2NP2P1/PPP3BP/R1BQK1NR b KQkq - 0 6	a8b8	18	22
r1bqk2r/pp2ppbp/2n2np1/2pp4/2P5/2N1PNP1/PP1P1PBP/R1BQK2R w KQkq - 0 7	c4d5	-37	22
r2qkb1r/pp1n1ppp/2p1pn2/5b2/P1NP4/2N1P3/1P3PPP/R1BQKB1R b KQkq - 0 8	f8b4	-17	22
r2qkbnr/pp1n1ppp/2p1p3/3pPb2/3P4/5N2/PPPN1PPP/R1BQKB1R w KQkq - 2 6	f1e2	49	22
r1bq1rk1/pp2ppbp/2n3p1/2pn4/3P4/2N1PNP1/PP3PBP/R1BQ1RK1 b - - 1 9	c5d4	25	22
r1bqkb1r/pp1n1ppp/2n1p3/2PpP3/5P2/2NB4/PPP3PP/R1BQK1NR b KQkq - 0 7	f8c5	0	22
r1bq1rk1/1ppn1pbp/3p1np1/p2Pp3/2P1P3/2N2N1P/PP2BPP1/R1BQK2R w KQ - 1 9	c1e3	64	22
r1b1k2r/pp3ppp/2nqpn2/2pp4/3P4/2P1PN1P/PP1N1PP1/R2QKB1R b KQkq - 1 8	e8g8	8	22
rnbq1rk1/pp3ppp/4pn2/2p5/1bBP4/2N1PN1P/PP3PP1/R1BQK2R b KQ - 1 8	c5d4	16	22
rnbq1rk1/ppp2pbp/3p1np1/8/2PpP3/P1N2N2/1P2BPPP/R1BQK2R w KQ - 0 8	f3d4	18	22
r1bqkb1r/ppp2ppp/2n5/3p4/3Pn3/5N2/PPP1BPPP/RNBQK2R w KQkq - 2 7	e1g1	-3	22
rnbqk2r/ppp1bppp/4pn2/8/2p5/P4NP1/1P1PPPBP/RNBQK2R w KQkq - 0 6	d1a4	2	22
r1bq1rk1/pppnbpp1/4pn1p/3p4/2PP3B/2N1PN2/PP3PPP/2RQKB1R b K - 3 8	c7c5	-10	22
r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1B1P1N2/PPP2PPP/RNBQR1K1 w kq - 1 9	b1d2	-17	22
r2qk2r/pp1n1ppp/2p1pn2/5b2/PbNP4/2N1P3/1P3PPP/R1BQKB1R w KQkq - 1 9	f1e2	14	22
r1bqk2r/pp2npbp/2np2p1/2p1p3/4P3/P1NP1NPP/1PP2PB1/R1BQK2R b KQkq - 2 8	c8e6	32	22
r1bqk1nr/pp2pp1p/2np2p1/2p5/4PP2/2bP2P1/PPP3BP/R1BQK1NR w KQkq - 0 7	b2c3	111	22
rnbqk1nr/pp3ppp/8/2bp4/8/1N6/PPP2PPP/R1BQKBNR b KQkq - 1 6	c5b6	15	22
rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/2P2N2/PP2BPPP/RNBQK2R b KQkq - 1 6	b8c6	-30	22
rnbqkb1r/ppp3pp/4pn2/3p1p2/3P3P/5NP1/PPP1PPB1/RNBQK2R b KQkq - 0 5	f8e7	-31	22
r1bqk2r/ppp2ppp/2np1n2/2b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQK2R b KQkq - 1 6	e8g8	-18	22
r1bqk2r/pppnppbp/6p1/8/Q2PP3/2P2N2/P4PPP/R1B1KB1R b KQkq - 4 8	e8g8	-27	22
r1bqk2r/pp3ppp/2nbpn2/2pp4/3P4/P1P1P1B1/1P1N1PPP/R2QKBNR b KQkq - 2 7	e6e5	6	22
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/N4NP1/PP1PPPBP/R1BQK2R w KQ - 5 6	e1g1	-6	22
r1bqk2r/pppp1ppp/2n2n2/8/1b1NP3/3Q4/PPPB1PPP/RN2KB1R b KQkq - 4 6	d8e7	33	22
r2q1rk1/pppnppbp/3p1npB/8/3PP1b1/2N2N2/PPPQBPPP/R3K2R b KQ - 9 8	e7e5	-38	22
r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq - 2 6	f8d6	-27	22
1rbqk2r/pp2ppbp/2np1np1/2p5/P3P3/2NP2P1/1PP1NPBP/R1BQ1RK1 b k - 2 8	e8g8	0	22
r2qkb1r/pp3ppp/2np1n2/4p3/4P1b1/N1N2P2/PPP3PP/R1BQKB1R b KQkq - 0 8	g4e6	1	22
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P2P/2NP2P1/PPP2PB1/R1BQK1NR b KQkq - 0 6	g8f6	26	22
r2qkb1r/pp3ppp/2npbn2/4p3/2B1P3/N1N2P2/PPP3PP/R1BQK2R b KQkq - 2 9	a7a6	9	22
rnbqk2r/ppp3pp/3bpn2/3p1p2/3P3P/5NP1/PPP1PPB1/RNBQK2R w KQkq - 1 6	c2c4	42	22
r2qkbnr/pp3ppp/2n1p3/2ppPb2/3P4/2P2N2/PP2BPPP/RNBQK2R w KQkq - 2 7	e1g1	29	22
rnbqk1nr/pp3ppp/1b6/3p4/8/1N6/PPP2PPP/R1BQKBNR w KQkq - 2 7	c1e3	-20	22
r1bq1rk1/ppp2ppp/2np1n2/2b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQK2R w KQ - 2 7	e1g1	20	22
r1bq1rk1/pp3ppp/2nbpn2/2pp4/3P4/P1P1P1B1/1P1N1PPP/R2QKBNR w KQ - 3 8	g1f3	-7	22
r1bq1rk1/pppnppbp/6p1/8/Q2PP3/2P2N2/P4PPP/R1B1KB1R w KQ - 5 9	f1e2	28	22
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/N4NP1/PP1PPPBP/R1BQ1RK1 b - - 6 6	c7c5	3	22
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq - 3 7	f1d3	21	22
r1b1k2r/ppppqppp/2n2n2/8/1b1NP3/3Q4/PPPB1PPP/RN2KB1R w KQkq - 5 7	d4f5	-24	22
r2q1rk1/pppnpp1p/3p1npb/8/3PP1b1/2N2N2/PPPQBPPP/R3K2R w KQ - 0 9	d2h6	48	22
1rbq1rk1/pp2ppbp/2np1np1/2p5/P3P3/2NP2P1/1PP1NPBP/R1BQ1RK1 w - - 3 9	h2h3	4	22
r2qkb1r/pp3ppp/2npbn2/4p3/4P3/N1N2P2/PPP3PP/R1BQKB1R w KQkq - 1 9	f1c4	-7	22
r2qkb1r/1p3ppp/p1npbn2/4p3/2B1P3/N1N2P2/PPP3PP/R1BQK2R w KQkq - 0 10	c4b3	-6	22
r2qkb1r/1p3ppp/p1np1n2/4p3/P3P1b1/N1N2P2/1PP3PP/R1BQKB1R b KQkq - 0 9	g4e6	8	22
r1bq1rk1/2p1bppp/p2p1n2/1p2p3/4P3/1PNP1N1P/1PP2PP1/R1BQR1K1 b - - 0 11	c8b7	2	22
r2q1rk1/pppnpp1p/3p1npQ/8/3PP1b1/2N2N2/PPP1BPPP/R3K2R b KQ - 0 9	e7e5	-40	22
r1bq1rk1/2p1bppp/p2p1n2/4p3/1p2P3/1PNP1N1P/1PP2PP1/R1BQR1K1 w - - 0 12	c3e2	3	22
r2qk2r/2p1bppp/p2p1n2/1p2p3/3nP3/1BN3QP/PPPP1PP1/R1B1R1K1 b kq - 2 11	e8g8	29	22
r2q1rk1/pppn1p1p/3p1npQ/4p3/3PP1b1/2N2N2/PPP1BPPP/R3K2R w KQ - 0 10	e1c1	51	22
rn1qkbnr/pp2pppp/2p3b1/8/3P4/6N1/PPP1NPPP/R1BQKB1R b KQkq - 4 6	g8f6	-13	22
rn1qkb1r/pp2pppp/2p2nb1/8/3P4/2P3N1/PP2NPPP/R1BQKB1R b KQkq - 0 7	b8d7	-11	22
r1bq1rk1/pppp1ppp/2n2n2/1B2p3/4P3/2P2N1P/PPP2PP1/R1BQ1RK1 b - - 0 7	d7d6	4	22
rnbq1rk1/ppp2ppp/5n2/3p4/1b1P4/2NBP3/PP2NPPP/R1BQK2R b KQ - 1 7	f8e8	1	22
rnb2rk1/ppp1qpp1/4p2p/3p4/2PPn3/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 9	a1c1	20	22
rnbq1rk1/pp2bppp/4pn2/2pp4/2PP4/N4NP1/PP2PPBP/R1BQK2R w KQ - 0 7	e1g1	-2	22
rnbqk2r/ppp1bppp/4pn2/8/2Pp4/1P3NP1/P2PPPBP/RNBQ1RK1 b kq - 1 6	c7c5	8	22
r1bqk2r/pp2bppp/2n1pn2/2p5/2Pp4/1P1P1NP1/P3PPBP/RNBQ1RK1 w kq - 1 8	e2e3	-2	22
r2q1rk1/1bp1bppp/p2p1n2/np2p3/4P3/1BNP1N1P/PPP2PP1/R1BQR1K1 w - - 1 11	c3e2	-18	22
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1BN2N2/PPPP1PPP/R1BQR1K1 b kq - 1 8	c8g4	3	22
r2q1rk1/2pbbppp/p1np1n2/1p2p3/P2PP3/1BP2N2/1P3PPP/RNBQR1K1 b - - 0 10	d7g4	-29	22
r1bqk1nr/pp3pbp/2np2p1/2p1p3/4P3/2NP2PP/PPP1NPB1/R1BQK2R b KQkq - 1 7	g8e7	22	22
r2qkb1r/pp1bpppp/2np1n2/1B4B1/3NP3/2N5/PPP2PPP/R2QK2R b KQkq - 6 7	e7e6	-19	22
r2qkb1r/1p3ppp/p1npbn2/4p3/4P3/N1N2P2/PPP3PP/R1BQKB1R w KQkq - 2 9	a3c4	-32	22
r1bqkb1r/pp3ppp/2np1n2/1N2p3/4P3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 7	a7a6	6	22
r2qkb1r/pp1npppp/2p2nb1/8/3P4/2P3N1/PP2NPPP/R1BQKB1R w KQkq - 1 8	h2h4	21	22
r1bq1rk1/pppp1ppp/2n5/1B2p3/4n3/2P2N1P/PPP2PP1/R1BQ1RK1 w - - 0 8	f1e1	14	22
rn1qkb1r/pp2pppp/2p2nb1/8/3P4/6N1/PPP1NPPP/R1BQKB1R w KQkq - 5 7	c2c3	12	22
rnbqk2r/pp3ppp/2pb4/3p4/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 2 8	e1g1	-8	22
r1bq1rk1/ppp2ppp/2n2n2/3p4/1b1P4/2NBP3/PP2NPPP/R1BQK2R w KQ - 2 8	a2a3	66	22
r1bqk2r/pp2bppp/2n1pn2/2p5/2Pp4/1P1PPNP1/P4PBP/RNBQ1RK1 b kq - 0 8	e6e5	0	22
rnb2rk1/ppp1qpp1/4p2p/3p4/2PPN3/4PN2/PP3PPP/R2QKB1R b KQ - 0 9	d5e4	11	22
r1bqk2r/ppp1bppp/2n1pn2/8/2Pp4/1P3NP1/P2PPPBP/RNBQ1RK1 w kq - 2 7	d2d3	0	22
r2q1rk1/2pbbppp/p1np1n2/1p6/P2pP3/1BP2N2/1P3PPP/RNBQR1K1 w - - 0 11	c3d4	70	22
r2q1rk1/1bp1bppp/p2p1n2/np2p3/4P3/1B1P1N1P/PPP1NPP1/R1BQR1K1 b - - 2 11	f8e8	13	22
r2qk2r/2p1bppp/p1np1n2/1p2p3/4P1b1/1BN2N2/PPPP1PPP/R1BQR1K1 w kq - 2 9	h2h3	-6	22
r1bqkb1r/1p3ppp/p1np1n2/1N2p3/4P3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 8	b5a3	0	22
r1bqk2r/pp2npbp/2np2p1/2p1p3/4P3/2NP2PP/PPP1NPB1/R1BQK2R w KQkq - 2 8	e1g1	-19	22
r2qkb1r/pp1bpppp/3p1n2/1B4B1/3nP3/2N5/PPP2PPP/R2QK2R w KQkq - 0 8	d1d4	55	22
rnb2rk1/ppp1qpp1/4p2p/8/2PPp3/4PN2/PP3PPP/R2QKB1R w KQ - 0 10	f3e5	-5	22
rnb2rk1/ppp1qpp1/4p2p/8/2PPp3/4P3/PP1N1PPP/R2QKB1R b KQ - 1 10	e6e5	33	22
r2qkb1r/1p3ppp/p1npbn2/4p3/2B1P3/N1N2P2/PPP3PP/R1BQK2R b KQkq - 3 9	b7b5	188	22
rnbq1rk1/ppp2ppp/4pn2/8/2BP4/P1P1P3/5PPP/R1BQK1NR b KQ - 0 8	c7c5	-9	22
rnbq1rk1/pp3ppp/4pn2/2p5/2BP4/P1P1P3/5PPP/R1BQK1NR w KQ - 0 9	g1e2	22	22
r1bqkb1r/5ppp/p1np1n2/1p1Np3/4P3/N4P2/PPP3PP/R1BQKB1R b KQkq - 1 9	f6d5	29	22
r1bqkb1r/5ppp/p1np4/1p1np3/4P3/N4P2/PPP3PP/R1BQKB1R w KQkq - 0 10	e4d5	-21	22
1rbqk2r/pp2ppbp/2np1np1/8/3NP3/2N3P1/PPP2PBP/R1BQ1RK1 b k - 0 9	e8g8	16	22
1rbqk2r/pp2ppbp/2np1np1/8/3pP3/2N2NP1/PPP2PBP/R1BQ1RK1 w k - 0 9	f3d4	-20	22
r1bq1rk1/pp1pppbp/2n2np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 7	c6d4	-36	22
rnbqk1nr/bp3ppp/p7/3p4/P7/1N6/1PP2PPP/R1BQKBNR w KQkq - 2 8	d1e2	-3	22
r1bqk2r/pp1n1ppp/2n1p3/2bpP3/5P2/2NB1N2/PPP3PP/R1BQK2R b KQkq - 1 8	a7a6	18	22
r1bqk2r/ppp2pp1/2np1n1p/2b1p3/4P3/1BPP1N2/PP3PPP/RNBQ1RK1 b kq - 1 7	a7a5	-14	22
r1bq1rk1/ppp2ppp/2np1n2/2b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQ1RK1 b - - 3 7	a7a6	-19	22
r1b1qrk1/ppp2pbp/n2p2p1/4p1B1/2PPP1n1/2NQ1N2/PP2BPPP/R3K2R w KQ - 6 10	e1g1	-5	22
rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/1RBQK2R b K - 1 7	b8c6	0	22
rnbqkb1r/1p3ppp/p3pn2/2p5/2BP4/4PN1P/PP3PP1/RNBQ1RK1 b kq - 1 7	b8c6	-14	22
rnbq1rk1/pp3ppp/4pn2/2p5/1bBP4/2N1P3/PPQ2PPP/R1B1K1NR w KQ - 0 8	a2a3	2	22
rnbq1rk1/ppp2ppp/3b4/3p4/3Pn3/3BBN2/PPP2PPP/RN1Q1RK1 b - - 5 8	f8e8	0	22
r1bqr1k1/2p1bppp/p2p1n2/np2p3/4P3/1B1P1N1P/PPPN1PP1/R1BQR1K1 w - - 3 11	d2f1	-23	22
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/3P1NP1/PP2PPBP/RNBQ1RK1 b - - 2 6	c7c5	-10	22
r1bqk1nr/pp3pbp/2np2p1/2p1p3/4P3/P1NP2PP/1PP2PB1/R1BQK1NR b KQkq - 0 7	g8e7	21	22
r1b1k2r/pp1nqppp/2pbpn2/3p4/P1PP4/2N1PN2/1P2BPPP/R1BQ1RK1 b kq - 4 8	e8g8	-14	22
1rbqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NP1NP1/PPP3BP/R1BQK2R w KQk - 2 8	a2a4	-10	22
rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 6	b8c6	-28	22
r1bq1rk1/pp1pppbp/2n2np1/8/2Pp4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8	f3d4	45	22
rnbqk1nr/bp3ppp/p7/3p4/P7/1N3N2/1PP2PPP/R1BQKB1R b KQkq - 3 8	b8c6	18	22
r1bqk2r/ppp1bppp/2n5/3np3/P1B5/3P1N2/1PP2PPP/RNBQ1RK1 b kq - 1 7	c8e6	-17	22
r1bqk2r/1p1n1ppp/p1n1p3/2bpP3/5P2/2NB1N2/PPP3PP/R1BQK2R w KQkq - 0 9	d1e2	-20	22
r1bq1rk1/ppp2pp1/2np1n1p/2b1p3/4P3/1BPP1N2/PP3PPP/RNBQ1RK1 w - - 2 8	h2h3	12	22
r1bq1rk1/1pp2ppp/2np1n2/p1b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQ1RK1 w - - 0 8	h2h3	19	22
rnbq1rk1/ppp2pbp/3p1np1/8/2PpP3/2N2N2/PP2BPPP/1RBQK2R w K - 0 8	f3d4	23	22
r1b1qrk1/ppp2pbp/n2p2p1/3Np1B1/2PPP1n1/3Q1N2/PP2BPPP/R3K2R b KQ - 7 10	e5d4	136	22
rnbq1rk1/pp3ppp/4pn2/2p5/1bBP4/P1N1P3/1PQ2PPP/R1B1K1NR b KQ - 0 8	b4c3	6	22
r1bq1rk1/ppp2ppp/2nb4/3p4/3Pn3/3BBN2/PPP2PPP/RN1Q1RK1 w - - 6 9	c2c4	4	22
rnbqkb1r/5ppp/p3pn2/1pp5/2BP4/4PN1P/PP3PP1/RNBQ1RK1 w kq - 0 8	c4d3	16	22
r1bq1rk1/ppp1bppp/2n1pn2/3p4/2P5/3P1NP1/PP2PPBP/RNBQ1RK1 w - - 3 7	c4d5	0	22
r1bqr1k1/2p1bppp/p2p1n2/np2p3/4P3/1B1P1N1P/PPP2PP1/R1BQRNK1 b - - 4 11	c7c5	23	22
1rbqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NP1NP1/PPP3BP/R1BQ1RK1 b k - 3 8	g8e7	12	22
r1b2rk1/pp1nqppp/2pbpn2/3p4/P1PP4/2N1PN2/1P2BPPP/R1BQ1RK1 w - - 5 9	a4a5	10	22
r1bqk2r/pp3pbp/2np1np1/2p1p3/4P3/P1NP2PP/1PP2PB1/R1BQK1NR w KQkq - 1 8	g1e2	6	22
rnbqkb1r/pp3p1p/3p1np1/4p3/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 7	e2b5	92	22
r1bq1rk1/ppp1bppp/2n5/3np3/P1B5/3P1N2/1PP2PPP/RNBQ1RK1 w - - 2 8	h2h3	20	22
r1bqkb1r/1p3ppp/p1np1n2/4p3/4P3/N1N5/PPP1BPPP/R1BQK2R b KQkq - 1 8	b7b5	-7	22
r1bqr1k1/pppp1pp1/2n2n1p/1Bb3B1/3NP3/2P5/PP3PPP/RN1QR1K1 w - - 0 10	g5h4	-9	22
r1bqr1k1/pppp1pp1/2n2n1p/1Bb5/3NP2B/2P5/PP3PPP/RN1QR1K1 b - - 1 10	g7g5	13	22
r1bqkb1r/5ppp/p1np1n2/1p2p3/4P3/N1N5/PPP1BPPP/R1BQK2R w KQkq - 0 9	c3d5	-5	22
r1bq1rk1/pp2bppp/2n1pn2/2pP4/3P4/N4NP1/PP2PPBP/R1BQ1RK1 b - - 0 8	e6d5	2	22
r1bqk1nr/pp2pp1p/2np2p1/2p5/4PP2/2PP2P1/P1P3BP/R1BQK1NR b KQkq - 0 7	f7f5	-121	22
r1bq1rk1/pp2bppp/2n2n2/2pp4/3P4/N4NP1/PP2PPBP/R1BQ1RK1 w - - 0 9	d4c5	-2	22
r1bqk2r/pp2pp1p/2np1np1/2p5/4PP2/2PP2P1/P1P3BP/R1BQK1NR w KQkq - 1 8	g1f3	132	22
r1bq1rk1/pp2bppp/2n2n2/2Pp4/8/N4NP1/PP2PPBP/R1BQ1RK1 b - - 0 9	e7c5	5	22
r1bq1rk1/pp2ppbp/2np1np1/2p5/2P4P/2NP1NP1/PP2PPB1/R1BQK2R w KQ - 0 8	c1d2	-8	22
r1bqk2r/pp1nbppp/2n1p3/2ppP3/3P1P2/2P2N2/PP2N1PP/R1BQKB1R b KQkq - 2 8	e8g8	-10	22
r1bq1rk1/1pp2ppp/p1np1n2/2b1p3/2B1P3/2PP1N1P/PP1N1PP1/R1BQ1RK1 b - - 0 8	c6a5	-12	22
rnbqk2r/pp2nppp/4p3/2ppP3/3P4/P1P5/2P2PPP/1RBQKBNR b Kkq - 2 7	d8a5	-19	22
r1bqk2r/ppp2ppp/2np1n2/2b1p3/P1B1P3/2PP1N2/1P3PPP/RNBQK2R b KQkq - 0 6	a7a5	-14	22
r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P4/2PBP1B1/PP1NNPPP/R2QK2R b KQ - 5 8	a7a5	7	22
rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2NBP3/PP1B1PPP/R2QK1NR b KQ - 1 6	c7c5	0	22
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/P4NP1/1P1PPPBP/RNBQK2R w KQ - 1 6	d2d4	-20	22
rnbq1rk1/ppp1ppbp/3p1np1/6B1/3PP3/2N2N2/PPP1BPPP/R2QK2R b KQ - 5 6	c7c5	-37	22
1rbqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NPBNP1/PPP3BP/R2QK2R b KQk - 3 8	g8e7	23	22
rnbq1rk1/ppp1ppbp/3p1np1/8/P2PP3/2N2N2/1PP1BPPP/R1BQK2R b KQ - 0 6	b8c6	-29	22
r1bqk2r/pp2ppbp/2np1np1/2p5/4P3/2NP1NP1/PPP2PBP/R1BQ1RK1 b kq - 3 7	e8g8	17	22
r1bqk1nr/pp1p1ppp/2n1p3/2b5/4P3/PN6/1PP2PPP/RNBQKB1R b KQkq - 2 6	c5b6	-25	22
r1bqk2r/pp2ppbp/2np1np1/2p5/P3P3/2NP1NP1/1PP2PBP/R1BQK2R b KQkq - 0 7	e8g8	18	22
r1bq1rk1/pp2ppbp/2np1np1/2p5/2P4P/2NP1NP1/PP2PPB1/R1BQ1RK1 b - - 1 8	c8e6	13	22
r1bq1rk1/2p2ppp/p1np1n2/1pb1p3/2B1P3/2PP1N1P/PP1N1PP1/R1BQ1RK1 w - - 0 9	c4b3	23	22
r1bqk2r/pp2nppp/2n1p3/2ppP3/3P4/P1P5/2P2PPP/1RBQKBNR w Kkq - 3 8	h2h4	39	22
r1bqk2r/1pp2ppp/2np1n2/p1b1p3/P1B1P3/2PP1N2/1P3PPP/RNBQK2R w KQkq - 0 7	e1g1	7	22
r1bq1rk1/pp1nbppp/2n1p3/2ppP3/3P1P2/2P2N2/PP2N1PP/R1BQKB1R w KQ - 3 9	a2a3	5	22
rnbq1rk1/ppp2ppp/4pn2/8/1bpP4/2NBP3/PP1B1PPP/R2QK1NR w KQ - 0 7	d3c4	-1	22
r1bq1rk1/pp2bppp/2n1pn2/3p4/2pP4/2PBP1B1/PP1NNPPP/R2QK2R w KQ - 0 9	d3c2	13	22
r1bq1rk1/ppp1ppbp/2np1np1/8/P2PP3/2N2N2/1PP1BPPP/R1BQK2R w KQ - 1 7	e1g1	30	22
rnbq1rk1/ppp1ppb1/3p1npp/6B1/3PP3/2N2N2/PPP1BPPP/R2QK2R w KQ - 0 7	g5e3	43	22
rnbq1rk1/ppp1bppp/4pn2/3P4/8/P4NP1/1P1PPPBP/RNBQK2R b KQ - 0 6	e6d5	23	22
1rbqk2r/pp3pbp/2nppnp1/2p5/4PP2/2NPBNP1/PPP3BP/R2QK2R w KQk - 4 9	e1g1	-4	22
r1bq1rk1/pp2ppbp/2np1np1/2p5/4P3/2NP1NP1/PPP2PBP/R1BQ1RK1 w - - 4 8	c3d5	-14	22
r1bq1rk1/pp2ppbp/2np1np1/2p5/P3P3/2NP1NP1/1PP2PBP/R1BQK2R w KQ - 1 8	e1g1	-11	22
r1bqkb1r/pp3ppp/2n2n2/2pp4/3P4/5N2/PPPNBPPP/R1BQK2R w KQkq - 4 7	e1g1	-2	22
r1bqk1nr/pp1p1ppp/1bn1p3/8/4P3/PN6/1PP2PPP/RNBQKB1R w KQkq - 3 7	b1c3	18	22
r1bq1rk1/pp1pppbp/2n2np1/8/2PN4/2N3P1/PP2PPBP/R1BQ1RK1 b - - 0 8	c6d4	-39	22
r1bq1rk1/pp1pppbp/5np1/8/2Pn4/2N3P1/PP2PPBP/R1BQ1RK1 w - - 0 9	d1d4	44	22
r1bq1rk1/pp1pppbp/5np1/8/2PQ4/2N3P1/PP2PPBP/R1B2RK1 b - - 0 9	d7d6	-45	22
r1bq1rk1/pp2ppbp/3p1np1/8/2PQ4/2N3P1/PP2PPBP/R1B2RK1 w - - 0 10	d4d3	38	22
rnbq1rk1/ppp2pbp/3p1np1/8/2PNP3/P1N5/1P2BPPP/R1BQK2R b KQ - 0 8	b8c6	-5	22
rnbqr1k1/ppp2pbp/3p1np1/8/2PNP3/P1N5/1P2BPPP/R1BQK2R w KQ - 1 9	f2f3	1	22
rnbqk2r/ppp1bppp/4pn2/8/Q1p5/P4NP1/1P1PPPBP/RNB1K2R b KQkq - 1 6	b8d7	-2	22
r1bqk2r/pppnbppp/4pn2/8/Q1p5/P4NP1/1P1PPPBP/RNB1K2R w KQkq - 2 7	a4c4	16	22
rn1qkbnr/pp3ppp/2p1p1b1/8/3P3P/4B1N1/PPP2PP1/R2QKBNR b KQkq - 0 7	h7h6	-17	22
r1bq1rk1/ppp1bppp/2n2n2/3Pp3/P1B5/2PP1N2/1P3PPP/RNBQ1RK1 b - - 0 8	f6d5	-55	22
r1bq1rk1/ppp1bppp/2n5/3np3/P1B5/2PP1N2/1P3PPP/RNBQ1RK1 w - - 0 9	f1e1	60	22
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/1P3N2/1P3PPP/RNB1KB1R w KQkq - 1 9	e1d1	-15	22
rn2kb1r/pp1q1ppp/5n2/2pp4/3P4/7P/PPPN1PP1/R1BQK1NR w KQkq - 0 8	g1e2	0	22
rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2NQ1N2/PP2BPPP/R1B1K2R b KQ - 1 7	b8a6	15	22
rnbqk2r/ppp2ppp/3b4/3p4/3Pn3/2P2N1P/PP3PP1/RNBQKB1R w KQkq - 1 8	f1d3	0	22
rn1qkbnr/pp3pp1/2p1p1bp/8/3P3P/4B1N1/PPP2PP1/R2QKBNR w KQkq - 0 8	g1f3	14	22
rnbqk2r/ppp3pp/3bpn2/3p1p2/3P4/1PP2NP1/P3PPBP/RNBQK2R w KQkq - 1 7	c3c4	31	22
r1b1kbnr/pp3ppp/4p3/1B1pP3/1n1P4/1P3N2/1P3PPP/RNB1K2R b KQkq - 2 9	c8d7	77	22
rn2kb1r/pp1q1ppp/5n2/2pp4/3P4/7P/PPPNQPP1/R1B1K1NR b KQkq - 1 8	f8e7	23	22
r1bqk2r/ppp1bppp/2n1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB1K2R w KQkq - 5 6	d2d4	18	22
rnbqk2r/ppp2ppp/3b4/3p4/3Pn3/2PB1N1P/PP3PP1/RNBQK2R b KQkq - 2 8	c8f5	-3	22
rnbqr1k1/ppp2pbp/3p1np1/8/2PNP3/2N5/PP2BPPP/1RBQK2R w K - 1 9	f2f3	16	22
rnbq1rk1/ppp2pbp/3p1np1/8/2PpP3/2NQ1N2/PP2BPPP/R1B1K2R w KQ - 0 8	f3d4	6	22
rnbq1rk1/ppp2pbp/3p1np1/8/2PNP3/2N5/PP2BPPP/1RBQK2R b K - 0 8	c7c6	-3	22
rnbqk2r/ppp1bppp/4pn2/3pN3/2P5/6P1/PP1PPPBP/RNBQK2R b KQkq - 4 5	c7c5	11	22
r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/P1N2N2/1P2BPPP/R1BQK2R b KQ - 0 8	c6d4	-13	22
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/N4NP1/PP2PPBP/R1BQK2R b KQ - 0 6	c7c5	1	22
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1B3N2/PPPPQPPP/RNB1R1K1 b kq - 1 8	c6a5	24	22
