r1bqk2r/pp1nbppp/2n1p3/2ppP3/3P1P2/2P2N2/PP2N1PP/R1BQKB1R b KQkq - 2 8	f7f6,e8g8,d8b6,a7a5,b7b5,d8c7,a8b8,c5d4,f7f5,h7h6,a7a6,g7g6,d8a5,h7h5,d7b6,e7f8
r1bqk2r/1pp2ppp/2np1n2/p1b1p3/P1B1P3/2PP1N2/1P3PPP/RNBQK2R w KQkq - 0 7	e1g1,h2h3,b1a3,b1d2,c4b3,c4a2,d1e2,c4b5,c1d2,c1e3,d1c2,d1b3,c1g5,d1d2,f3g5,b2b3
r1bqk2r/pp2ppbp/2np1np1/2p5/P3P3/2NP1NP1/1PP2PBP/R1BQK2R b KQkq - 0 7	e8g8,a8b8,b7b6,h7h6,c8d7,e7e5,a7a6,d8d7,e7e6,c6b4,f6d7,d8c7,c8e6,d6d5,c8g4,f6h5
r1bqk2r/1pp2ppp/1bnp1n2/pP2p3/P1B1P3/2PP1N2/5PPP/RNBQK2R b KQkq - 0 8	c6e7,c6b8,c6a7,d6d5,f6g4,e8g8,h7h6,h8g8,c6b4,g7g5,a8b8,b6f2,d8d7,c8g4,b6a7,d8e7
rnbq1rk1/ppp1ppbp/3p1np1/6B1/3PP3/2N2N2/PPP1BPPP/R2QK2R b KQ - 5 6	a7a6,c7c5,d6d5,b8d7,c7c6,c8g4,h7h6,a7a5,f8e8,c8e6,b8a6,b8c6,b7b6,c8d7,h7h5,g8h8
r1bqk1nr/pp1p1ppp/2n1p3/2b5/4P3/PN6/1PP2PPP/RNBQKB1R b KQkq - 2 6	c5b6,c5e7,c5f8,d7d6,b7b6,d8b6,d8e7,c5f2,g8f6,d7d5,f7f5,h7h6,g8e7,a7a5,a7a6,h7h5
r1bq1rk1/1pp2ppp/p1np1n2/2b1p3/2B1P3/2PP1N1P/PP1N1PP1/R1BQ1RK1 b - - 0 8	c6a5,c5a7,c8e6,b7b5,h7h6,f8e8,c5b6,c8d7,g8h8,a8b8,c6e7,a6a5,d8e7,d8e8,f6e8,d8d7
rnbq1rk1/pp2ppbp/3p1np1/2p3B1/3PP3/2N2N2/PPP1BPPP/R2QK2R w KQ - 0 7	d4c5,e1g1,h2h3,d4d5,d1d2,a2a4,a1b1,h2h4,g5f6,d1d3,g5h4,a2a3,a1c1,g5c1,g2g3,e2c4
rnb1k2r/pp2nppp/4p3/q1ppP3/3P4/P1P5/2P2PPP/1RBQKBNR w Kkq - 3 8	c1d2,g1f3,d1d2,g1e2,d1d3,f2f4,c1b2,f1d3,d1f3,h2h4,f1e2,f1b5,a3a4,b1b3,c1e3,d1g4
r1bqk2r/1pp1nppp/1b1p1n2/pP2p3/P1B1P3/2PP1N2/5PPP/RNBQK2R w KQkq - 1 9	e1g1,b1d2,c4b3,c4a2,d1c2,c1a3,h2h3,b1a3,c1g5,c1e3,a1a2,f3g5,d1e2,c1b2,d1b3,d1d2
r1bq1rk1/pp2ppbp/2np1np1/2p5/4P3/2NP1NP1/PPP2PBP/R1BQ1RK1 w - - 4 8	a2a4,h2h3,f1e1,c3d5,c1d2,a2a3,c1f4,d3d4,a1b1,c1g5,c1e3,f3e1,f3d2,f3h4,d1d2,g1h1
r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P4/2PBP1B1/PP1NNPPP/R2QK2R b KQ - 5 8	b7b6,a7a5,f8e8,e7d6,g7g6,c8d7,d8b6,a7a6,f6h5,d8d7,h7h6,c5c4,c5d4,g8h8,d8e8,c6b8
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/P4NP1/1P2PPBP/RNBQK2R b KQ - 0 6	d5c4,b8d7,c7c6,a7a5,a7a6,h7h6,b8c6,f6e4,b7b6,f8e8,d8d6,c7c5,c8d7,b8a6,f6d7,g8h8
r1bq1rk1/1p2bppp/2n1pn2/p1pp4/3P4/2PBP1B1/PP1NNPPP/R2QK2R w KQ - 0 9	h2h3,a2a4,a2a3,e1g1,a1c1,d3c2,a1b1,d3b5,d1b1,b2b3,h2h4,d4c5,d2f3,e2f4,g3h4,g3f4
r1bq1rk1/1pp2ppp/p2p1n2/n1b1p3/2B1P3/2PP1N1P/PP1N1PP1/R1BQ1RK1 w - - 1 9	b2b4,d3d4,f1e1,a2a4,c4b3,c4d5,c4f7,b2b3,a2a3,d1c2,d1e2,a1b1,g1h2,d1e1,f3h2,g1h1
rnbq1rk1/ppp1ppbp/3p1np1/8/P2PP3/2N2N2/1PP1BPPP/R1BQK2R b KQ - 0 6	b8c6,c7c5,a7a5,f8e8,d6d5,b8d7,h7h6,e7e5,a7a6,c8g4,b7b6,c8d7,b8a6,e7e6,c7c6,d8e8
1rbqk2r/pp2npbp/2npp1p1/2p5/4PP2/2NPBNP1/PPP3BP/R2QK2R w KQk - 4 9	e1g1,a2a4,d1d2,a1b1,a2a3,h2h4,d1e2,e3f2,e3d2,h2h3,d1c1,f3g5,a1c1,f3d2,d1b1,e3c1
r1bqk1nr/pp1p1ppp/1bn1p3/8/4P3/PN6/1PP2PPP/RNBQKB1R w KQkq - 3 7	b1c3,c2c4,d1f3,d1e2,f1d3,f1b5,d1g4,d1h5,c1f4,a3a4,c1d2,g2g3,b3d2,h2h3,d1d3,f1e2
r1bq1rk1/pp1nbppp/2n1p3/2ppP3/3P1P2/2P2N2/PP2N1PP/R1BQKB1R w KQ - 3 9	h2h4,c1e3,a2a3,d4c5,d1c2,g2g3,a2a4,e2g3,c1d2,h2h3,g2g4,a1b1,f3g5,d1d3,d1d2,d1b3
r1bq1rk1/pp2ppbp/2np1np1/2p5/2P4P/2NP1NP1/PP2PPB1/R1BQK2R w KQ - 0 8	a1b1,a2a3,c1d2,e1g1,d1d2,c1f4,f3h2,c3d5,d1c2,c1g5,c1e3,a2a4,f3g1,f3d2,f3g5,e1f1
r1bq1rk1/pp2ppbp/2np1np1/2p5/2P4P/2NP1NP1/PP1BPPB1/R2QK2R b KQ - 1 8	c8f5,a8b8,a7a6,c8g4,h7h6,a7a5,c8d7,f6h5,h7h5,f8e8,b7b6,d8d7,c8e6,g8h8,d8e8,g7h8
rnbqk2r/pp2nppp/4p3/2ppP3/3P4/P1P5/2P2PPP/1RBQKBNR b Kkq - 2 7	d8a5,b7b6,d8c7,b8c6,e8g8,h7h6,e7f5,h8g8,a7a6,b8d7,c5d4,c5c4,e8f8,c8d7,h7h5,b8a6
r1bq1rk1/pp2ppbp/2np1np1/2p5/P3P3/2NP1NP1/1PP2PBP/R1BQK2R w KQ - 1 8	e1g1,h2h3,c1d2,c1e3,f3h4,f3d2,a1b1,c1f4,c1g5,f3g1,c3d5,d1d2,d1e2,a1a3,c3b5,f3g5
r1bqk2r/ppp2ppp/2np1n2/2b1p3/P1B1P3/2PP1N2/1P3PPP/RNBQK2R b KQkq - 0 6	a7a5,c5b6,a7a6,f6g4,d6d5,c6e7,c6b8,e8g8,h7h6,c8d7,f6h5,f6d7,c8g4,d8e7,d8d7,c6a5
r1bqkb1r/pp3ppp/5n2/3pn3/8/2PB4/PP2NPPP/RNBQK2R w KQkq - 0 8	e1g1,h2h3,c1f4,d3c2,e2d4,a2a4,c1g5,d1c2,d3b5,c1e3,b1a3,e2f4,a2a3,e2g3,b2b3,d1a4
rnbqk2r/ppp3pp/3bpn2/3p1p2/3P4/1PP2NP1/P3PPBP/RNBQK2R w KQkq - 1 7	e1g1,c3c4,d1c2,c1b2,c1a3,a2a3,e2e3,f3e5,a2a4,c1f4,b1a3,d1d3,c1e3,c1d2,b1d2,d1d2
rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2NQ1N2/PP2BPPP/R1B1K2R b KQ - 1 7	b8a6,b8d7,e5d4,c7c6,f8e8,f6h5,b8c6,d8e7,c8g4,d8e8,f6g4,b7b6,a7a5,f6d7,c8e6,h7h5
r1bq1rk1/pp1nbpp1/2p1pn1p/3p4/2PP4/5NP1/PPQ1PPBP/RNBR2K1 w - - 2 9	b1d2,b2b3,a2a4,a2a3,e2e3,c1f4,h2h3,b1c3,c2d3,h2h4,g2h3,c1d2,c1e3,f3e1,f3d2,c2b3
1rbqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NPBNP1/PPP3BP/R2QK2R b KQk - 3 8	g8e7,b7b6,g8h6,g8f6,b7b5,f7f5,a7a6,h7h6,h7h5,c6d4,d8a5,b8a8,d8e7,g7d4,e6e5,d8d7
r1bqk2r/pp2ppbp/2np1np1/2p5/4P3/2NP1NP1/PPP2PBP/R1BQK2R w KQkq - 2 7	e1g1,a2a4,h2h3,a2a3,c3d5,f3d2,a1b1,c1d2,d3d4,c1f4,f3h4,c1e3,d1e2,f3g1,c1g5,d1d2
rn2kb1r/pp1q1ppp/5n2/2pp4/3P4/7P/PPPNNPP1/R1BQK2R b KQkq - 1 8	f8d6,f8e7,c5c4,b8c6,b8a6,h7h6,b7b6,c5d4,a7a5,a7a6,h7h5,d7c7,d7c8,g7g6,d7d8,d7c6
rn1qkbnr/pp3pp1/2p1p1bp/8/3P3P/4B1N1/PPP2PP1/R2QKBNR w KQkq - 0 8	h4h5,g1f3,g1e2,g1h3,f1d3,d1d2,a2a3,c2c3,f1c4,c2c4,f1e2,g3e2,a2a4,f2f4,e3f4,a1c1
rn2kb1r/pp1q1ppp/5n2/2pp4/3P4/7P/PPPN1PP1/R1BQK1NR w KQkq - 0 8	g1e2,g1f3,d2f3,d4c5,b2b3,c2c3,d1e2,a2a3,a2a4,a1b1,d2b1,d1f3,d2b3,d2f1,e1f1,g2g3
rn1qkb1r/1b3ppp/p3pn2/1pp5/3P4/1BN1PN2/PP3PPP/R1BQ1RK1 w kq - 2 9	e3e4,f1e1,d1e2,d4c5,h2h3,a2a3,c1d2,d1e1,b3c2,g1h1,a1b1,d1d2,c3e2,h2h4,f3e5,f3g5
rnbqk2r/ppp2ppp/3b4/3p4/3Pn3/2P2N1P/PP3PP1/RNBQKB1R w KQkq - 1 8	f1d3,c3c4,f1e2,f1b5,a2a4,a2a3,b1d2,d1c2,d1b3,d1a4,c1d2,b2b3,b2b4,f3e5,d1d3,c1e3
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/1P3N2/1P3PPP/RNBK1B1R b kq - 2 9	g8e7,a7a6,c8d7,h7h6,h7h5,b4c6,f8e7,g8h6,f7f6,e8d8,e8d7,g7g6,a7a5,b4a6,e8e7,b7b6
r1bq1rk1/pp1nbpp1/2p1pn1p/3p4/2PP4/5NP1/PPQNPPBP/R1BR2K1 b - - 3 9	b7b6,c6c5,a7a5,d8c7,a7a6,f8e8,f6h7,a8b8,d8e8,b7b5,d8a5,g8h8,f6e8,d7b8,e7d6,d7b6
rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R b KQkq - 1 7	b8d7,e7e6,g8f6,g6h7,d8d6,d8b6,d8c7,d8a5,f7f6,g6f5,h6h5,a7a6,d8d7,a7a5,b8a6,d8d5
rnbqk2r/ppp1bppp/4pn2/8/2Pp4/5NP1/PPQPPPBP/RNB1K2R w KQkq - 0 6	b2b4,a2a3,e2e3,d2d3,e1g1,f3e5,b2b3,c2a4,c2d1,h2h3,c4c5,b1a3,h2h4,f3h4,c2b3,a2a4
rnbqkb1r/pp1n1ppp/4p3/3pP3/3Q1P2/2N1B3/PPP3PP/R3KBNR b KQkq - 0 7	b8c6,f8c5,f8e7,d8a5,a7a6,g7g5,h7h6,f7f6,d8c7,d8h4,b7b6,d7c5,a7a5,g7g6,d7b6,h7h5
r1b1kbnr/pp3ppp/4p3/3pP3/1n1P4/1P3N2/1P3PPP/RNB1KB1R w KQkq - 1 9	b1a3,e1d1,f1b5,e1d2,e1e2,a1a5,a1a3,a1a4,c1e3,c1f4,a1a7,f3g5,b1c3,c1g5,c1d2,f1e2
r1bqkb1r/pp3ppp/5n2/3pn3/8/2PB4/PP2NPPP/RNBQ1RK1 b kq - 1 8	f8d6,c8d7,c8g4,f8c5,h7h6,f8e7,a7a6,e5d3,c8e6,e5c6,a7a5,e5g6,h7h5,b7b6,d8c7,d8d7
r1bqk2r/pp2npbp/2npp1p1/2p5/4P3/2NPB1P1/PPP1NPBP/R2QK2R w KQkq - 2 8	d3d4,e1g1,h2h4,a2a4,d1d2,a1b1,a2a3,d1c1,e3f4,h2h3,a1c1,e3g5,f2f4,d1b1,e3d2,f2f3
rnbq1rk1/p3bppp/1pp1pn2/3p4/2PP4/1P3NP1/P3PPBP/RNBQ1RK1 w - - 0 8	b1c3,c1b2,d1c2,b1d2,f3d2,e2e3,d1d3,f1e1,d1d2,h2h4,h2h3,f3e5,c1f4,f3e1,b1a3,a2a3
r1bq1rk1/ppp1bppp/2np1n2/4p3/P1B1P3/2NP1N2/1PP2PPP/R1BQ1RK1 b - - 2 7	c8e6,h7h6,c6b4,a7a5,a7a6,c8g4,a8b8,c6a5,c8d7,f8e8,b7b6,g8h8,d8e8,c6b8,f6e8,f6d7
rnbqkb1r/5ppp/p3pn2/1pp5/3P4/1BN1PN2/PP3PPP/R1BQ1RK1 b kq - 1 8	c8b7,f8e7,b8c6,b8d7,d8b6,f8d6,d8c7,c5c4,h7h5,c5d4,h7h6,b5b4,d8d7,a8a7,c8d7,g7g6
rnbqk2r/ppp3pp/4pn2/3p1p2/1b1P4/1PP2NP1/P3PPBP/RNBQK2R b KQkq - 0 6	b4d6,b4e7,b4f8,b4a5,a7a5,d8e7,b4c3,d8d6,c7c5,b8c6,b8a6,b4c5,a7a6,c8d7,f6e4,g7g6
r2qkbnr/pp1nppp1/2p3bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R w KQkq - 2 8	h4h5,f1d3,c1f4,a2a3,c2c4,c2c3,c1e3,a2a4,f1c4,d1d2,b2b3,f1e2,c1d2,a1b1,h1h3,h1g1
rnbqk2r/ppp1bppp/4pn2/3p4/2P5/5NP1/PPQPPPBP/RNB1K2R b KQkq - 4 5	d5d4,c7c5,e8g8,d5c4,a7a6,b8c6,c7c6,c8d7,b8a6,b7b6,h7h6,a7a5,b8d7,f6d7,d8d6,b7b5
rn1qkbnr/pp3ppp/2p1p1b1/8/3P3P/4B1N1/PPP2PP1/R2QKBNR b KQkq - 0 7	h7h6,h7h5,d8a5,g8e7,f7f6,g8f6,b8d7,d8e7,d8d5,f8d6,g6f5,f7f5,f8b4,b8a6,g8h6,f8e7
rnbqk2r/ppp2ppp/3b4/3p4/3Pn3/2PB1N1P/PP3PP1/RNBQK2R b KQkq - 2 8	e8g8,c8f5,b8c6,c7c6,b8a6,c8e6,h7h6,b8d7,f7f5,e4f6,b7b6,a7a6,c8d7,a7a5,d6e7,d8f6
r1bqk2r/pp2npbp/2npp1p1/2p5/3PP3/2N1B1P1/PPP1NPBP/R2QK2R b KQkq - 0 8	d8b6,c5d4,b7b6,d8a5,d6d5,d8c7,c8d7,e8g8,c6d4,g7d4,c5c4,c6a5,h7h5,h7h6,c6b4,a7a5
rnbq1rk1/p3bppp/1pp1pn2/3p4/2PP4/1PN2NP1/P3PPBP/R1BQ1RK1 b - - 1 8	b8d7,a7a5,c8b7,f8e8,c8a6,h7h6,e7b4,c6c5,f6e4,b8a6,a7a6,g8h8,d8c7,d8e8,f6e8,b6b5
r1bqk2r/pp3ppp/2nBpn2/2pp4/3P4/P1P1P3/1P1N1PPP/R2QKBNR b KQkq - 0 7	d8d6,c5d4,c6d4,f6e4,c5c4,a7a6,b7b6,h7h6,h7h5,c8d7,c6e7,d8b6,a7a5,c6a5,d8d7,g7g6
r2q1rk1/ppp1bppp/2np1n2/4p3/P1B1P1b1/2NP1N2/1PP2PPP/R1BQ1RK1 w - - 3 8	h2h3,c1e3,c3e2,a4a5,c3b1,g1h1,f1e1,c4a2,c1g5,c4b3,c1d2,c3b5,d1d2,a1b1,a1a2,d1e1
r1bqkb1r/pp1n1ppp/2n1p3/3pP3/3Q1P2/2N1B3/PPP3PP/R3KBNR w KQkq - 1 8	d4d2,d4d1,d4d3,d4a4,f4f5,g1f3,e1c1,a2a3,g1e2,h2h4,a1d1,e3f2,g1h3,f1d3,c3b5,c3e2
r1bqk2r/pp2npbp/2npp1p1/2p5/4PP2/2NP1NP1/PPP3BP/R1BQK2R w KQkq - 2 8	c1d2,h2h4,d1d2,c1e3,a2a4,e1g1,d1e2,a2a3,a1b1,f3h4,c3e2,h2h3,f3g5,g2h3,g3g4,f3d2
rnbqkb1r/1p3ppp/p2ppn2/8/4PP2/1NN5/PPP3PP/R1BQKB1R b KQkq - 0 7	b8c6,b8d7,b7b5,d8c7,f8e7,h7h6,h7h5,c8d7,f6d7,b7b6,d8d7,g7g6,d8b6,e6e5,d6d5,d8e7
r1bqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NP1NP1/PPP3BP/R1BQK2R b KQkq - 1 7	g8e7,a8b8,b7b6,c8d7,d6d5,d8c7,g8h6,a7a6,g8f6,f7f5,c6d4,h7h6,h7h5,a7a5,d8a5,d8b6
r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1B3/PPP1BPPP/R2QK2R w KQkq - 4 8	f2f3,e1g1,d1d2,a2a4,h2h3,a2a3,a1b1,f2f4,d1d3,d4b3,a1c1,e2f3,d4f3,d4c6,h2h4,d4b5
rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1B3/PPP1BPPP/R2QK2R b KQkq - 3 7	b8c6,e8g8,c8d7,a7a6,b8d7,h7h5,h7h6,b8a6,f6d7,d6d5,d8a5,d8d7,a7a5,h8g8,e8f8,g7f8
r1bqkb1r/pp3ppp/2np1n2/4p3/4P3/1NN2P2/PPP3PP/R1BQKB1R b KQkq - 1 7	c8e6,f8e7,a7a5,a7a6,d8c7,d8b6,h7h5,h7h6,a8b8,c8d7,g7g6,b7b6,c6b4,c6e7,c6b8,d8d7
r1bq1rk1/2p1bppp/p2p1n2/np2p3/4P3/1BNP1N2/PPP2PPP/R1BQR1K1 w - - 3 10	c3e2,h2h3,c1d2,c1g5,c1e3,a2a3,d1e2,b3d5,f3d2,d1d2,c3b1,e1f1,a1b1,g1f1,g1h1,f3g5
rnb1k2r/pp2nppp/4p3/q1ppP3/3P4/P1P5/2PB1PPP/1R1QKBNR b Kkq - 4 8	b7b6,h7h6,b8c6,c5c4,c8d7,a5a3,a5c7,a7a6,e8g8,b8d7,b8a6,e7f5,h7h5,e8f8,h8g8,a5d8
r1bqk2r/pp1n1ppp/2n1p3/2bpP3/5P2/2NB4/PPP3PP/R1BQK1NR w KQkq - 0 8	g1f3,d1e2,d1g4,d1f3,a2a3,c1d2,a1b1,d1h5,h2h4,b2b3,a2a4,c3b5,d1d2,g2g3,g1e2,d3e2
r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1B3N2/PPPPQPPP/RNB1R1K1 w kq - 2 9	a2a4,d2d4,d2d3,h2h3,b1c3,c2c3,a2a3,e2d1,c2c4,b3d5,e2f1,e1d1,g1h1,f3h4,e1f1,b1a3
r1bq1rk1/pp2ppbp/3p1np1/n1pP4/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 1 9	f3d2,d1d3,b2b3,e2e4,h2h3,f1e1,c1g5,d1c2,a1b1,d1d2,a2a4,e2e3,g1h1,d1e1,h2h4,a2a3
r1bq1rk1/ppp2pbp/3p1np1/3Pp3/2PnP3/P1N2N2/1P2BPPP/R1BQK2R w KQ - 1 9	f3d4,e1g1,c1e3,a3a4,c1g5,h2h3,a1a2,a1b1,c1d2,b2b4,e2d3,b2b3,f3d2,h2h4,f3g5,g2g3
r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/P1N2N2/1P2BPPP/R1BQK2R b KQ - 0 8	c6d4,c6e7,c6b8,f6h5,f6e4,f6d5,a7a5,f6d7,g8h8,f6e8,h7h6,d8e8,a8b8,a7a6,f6g4,d8e7
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1B3N2/PPPPQPPP/RNB1R1K1 b kq - 1 8	c6a5,e8g8,c8b7,c8d7,a8b8,h7h6,c8e6,c8g4,g7g6,g7g5,f6d7,d8d7,c6d4,a8a7,c6a7,h7h5
r1bq1rk1/pp2ppbp/2np1np1/2pP4/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 8	c6a5,c6d4,c6b8,c6e5,c6b4,a8b8,c8g4,d8c7,f6d5,a7a5,f6d7,f8e8,f6e8,h7h6,e7e6,e7e5
rnbqkb1r/5ppp/p2ppn2/1p6/4PP2/1NN5/PPP3PP/R1BQKB1R w KQkq - 0 8	e4e5,d1f3,a2a3,f1e2,f1d3,c1e3,d1d3,d1d4,d1e2,f4f5,a2a4,d1d2,b3d2,b3d4,h2h4,h2h3
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/N4NP1/PP2PPBP/R1BQK2R b KQ - 0 6	b8c6,c7c5,e7a3,e7b4,b8d7,b7b6,c7c6,h7h6,f6e4,f8e8,c8d7,a7a5,f6d7,a7a6,b8a6,d8e8
r3kbnr/pp1b1ppp/1qn1p3/3pP3/3P4/5N1P/PP2BPP1/RNBQK2R b KQkq - 0 8	g8e7,g8h6,a7a6,a8c8,f8b4,h7h6,h7h5,a8b8,a7a5,c6a5,a8d8,b6d8,f7f6,f8e7,b6a5,b6b4
rnbqk2r/ppp1bppp/4pn2/3pN3/2P5/6P1/PP1PPPBP/RNBQK2R b KQkq - 4 5	e8g8,c7c5,b8d7,c7c6,d5d4,a7a5,d5c4,b8c6,f6d7,e7d6,h7h6,b8a6,h7h5,f6e4,d8d6,a7a6
rnbqk2r/pp2bppp/4pn2/2ppN3/2P5/6P1/PP1PPPBP/RNBQK2R w KQkq - 0 6	d2d3,e1g1,c4d5,d2d4,b2b3,e2e3,b1a3,f2f4,a2a4,h2h3,d1a4,a2a3,e5f3,d1c2,d1b3,b1c3
rnb1k2r/p3nppp/1p2p3/q1ppP3/3P4/P1P5/2PB1PPP/1R1QKBNR w Kkq - 0 9	f1b5,d1g4,f1e2,h2h4,d4c5,f1d3,a3a4,g1f3,g1e2,c3c4,f2f4,b1a1,h2h3,b1b5,d1c1,d1h5
r1bq1rk1/2p1bppp/p2p1n2/np2p3/4P3/1BNP1N2/PPPB1PPP/R2QR1K1 b - - 4 10	c8b7,a5b3,c7c5,h7h6,c7c6,b5b4,d8e8,d8d7,f8e8,g8h8,c8g4,c8d7,a8b8,a8a7,f6g4,f6d7
r1bqk2r/pp2bppp/2np1n2/4p3/4P3/1NN2P2/PPP3PP/R1BQKB1R w KQkq - 2 8	c1e3,c3d5,f1e2,f1c4,f1b5,a2a3,c1g5,f1d3,c1d2,a2a4,g2g3,d1d3,a1b1,c3b5,e1f2,d1d2
r1bq1rk1/pp2npbp/2np2p1/2p1p3/4P3/2NP2PP/PPP1NPB1/R1BQ1RK1 w - - 4 9	a1b1,f2f4,c1g5,a2a4,g1h2,c1d2,a2a3,c1e3,c3d5,g1h1,f2f3,f1e1,b2b3,d1d2,d1e1,c3a4
rnbqkb1r/1p2pppp/p2p1n2/8/4P3/1NN5/PPP2PPP/R1BQKB1R b KQkq - 1 6	b8c6,e7e6,b8d7,g7g6,e7e5,c8e6,h7h6,b7b5,d8c7,h7h5,c8d7,f6d7,b7b6,d8b6,d8d7,c8g4
r3kb1r/pp1b1ppp/1qn1p2n/3pP3/3P4/5N1P/PP2BPP1/RNBQK2R w KQkq - 1 9	b1c3,c1h6,e2d3,g2g4,b1a3,b2b3,b1d2,e1g1,c1e3,c1d2,d1b3,c1f4,e1f1,c1g5,a2a3,a2a4
r1bqk2r/pp1n1ppp/2n1p3/2bpP3/5P2/2NB4/PPP1Q1PP/R1B1K1NR b KQkq - 1 8	a7a6,c5g1,d8c7,b7b5,c6d4,h7h6,d8h4,f7f5,e8g8,c5e7,d8b6,a8b8,g7g6,b7b6,c5f8,c6b4
rn1qk2r/ppp2ppp/3b4/3p1b2/3Pn3/2PB1N1P/PP3PP1/RNBQK2R w KQkq - 3 9	e1g1,c1e3,c1g5,d1c2,a2a3,d3c2,a2a4,d1b3,d3e2,f3e5,f3g5,c1d2,d3b5,d1a4,d1e2,d3e4
r1bqk2r/1p2ppbp/p1np1np1/2pN4/P3P3/3PB1P1/1PP2PBP/R2QK1NR b KQkq - 1 8	a8b8,f6g4,e8g8,f6d7,h7h5,c8d7,a6a5,f6h5,f6g8,h7h6,f6d5,d8a5,c6a5,e7e5,e7e6,c6e5
r1bqk2r/p1p2ppp/2p2n2/3p4/1b2P3/2NB4/PPP2PPP/R1BQK2R w KQkq - 0 8	c1d2,e4d5,e1g1,c1g5,f2f3,d1e2,e4e5,a2a3,h2h3,c1f4,d1f3,d3e2,h2h4,a1b1,g2g3,e1f1
r2qkb1r/pp1npppp/2p2nb1/8/3P1B2/5NN1/PPP2PPP/R2QKB1R w KQkq - 7 8	h2h4,f1d3,a2a3,f1e2,f1c4,d1d2,a2a4,c2c3,c2c4,f4e3,f4g5,h2h3,d1c1,f4c1,f4d2,a1c1
rnbqkb1r/1p3ppp/p2ppn2/8/4P3/1NN5/PPP2PPP/R1BQKB1R w KQkq - 0 7	g2g4,f2f4,a2a3,a2a4,f1e2,c1e3,c1f4,d1f3,f1d3,d1e2,f2f3,h2h4,c1d2,h2h3,c1g5,g2g3
r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQK2R b KQkq - 1 7	e8g8,d7d5,d7d6,d8e7,b4c3,a7a5,a8b8,h7h5,g7g6,b4d6,b4e7,b4c5,e8f8,b4a5,f6g8,b4f8
r1bqkbnr/pp3ppp/2n5/2pp4/3P4/P4N2/1PPN1PPP/R1BQKB1R b KQkq - 2 6	c5c4,g8f6,c5d4,a7a6,a7a5,c8f5,c8d7,c8g4,c8e6,g7g5,f8e7,c6d4,f8d6,h7h6,d8c7,d8b6
r1bqk2r/pp2npbp/2np2p1/2p1p3/4P3/2NP2PP/PPP1NPB1/R1BQ1RK1 b kq - 3 8	e8g8,c8d7,a8b8,f7f5,c8e6,c6d4,a7a5,a7a6,h7h6,d8c7,h7h5,d8d7,d8b6,f7f6,e7g8,g7f8
r1bqkb1r/pp3ppp/2n2n2/3pp3/3P4/2PB4/PP2NPPP/RNBQK2R w KQkq - 0 7	d4e5,d3c2,e1g1,b1d2,h2h3,c1g5,f2f3,d3b5,a2a3,a2a4,c1d2,e2g3,b1a3,c1e3,b2b3,d1a4
r1bqkb1r/1p3ppp/p1nppn2/1N6/2P1P3/2N5/PP3PPP/R1BQKB1R w KQkq - 0 8	b5a3,b5d4,d1a4,e4e5,g2g4,g2g3,c1e3,f2f4,f1e2,c1g5,f1d3,h2h4,h2h3,a2a3,f2f3,c1d2
r1bqkbnr/pp3ppp/2n5/3p4/2pP4/P4N2/1PPN1PPP/R1BQKB1R w KQkq - 0 7	b2b3,f1e2,c2c3,d2b1,h2h3,g2g3,a3a4,a1b1,d1e2,a1a2,h2h4,b2b4,f3e5,d2c4,h1g1,f3g1
r1bqkb1r/pp2pppp/2n2n2/3p4/3P4/2PB4/PP2NPPP/RNBQK2R b KQkq - 2 6	e7e5,c8d7,a7a6,g7g6,e7e6,c8g4,d8b6,a7a5,h7h6,d8c7,f6h5,d8d7,f6d7,c8e6,b7b6,d8a5
r1bqkb1r/pp3ppp/2nppn2/1N6/2P1P3/2N5/PP3PPP/R1BQKB1R b KQkq - 2 7	a7a6,f8e7,a8b8,h7h6,h7h5,c6e5,d8a5,h8g8,c6b4,b7b6,d8d7,e6e5,g7g6,c6b8,a7a5,d8b6
rn1qkb1r/pp2pppp/2p2nb1/8/3P1B2/5NN1/PPP2PPP/R2QKB1R b KQkq - 6 7	b8d7,d8b6,e7e6,f6d5,d8a5,h7h6,f6h5,a7a6,f6g4,a7a5,h8g8,d8d5,b8a6,g6h5,d8c8,f6d7
